id,publication_year,in_oal_missing
https://openalex.org/W4403041591,2024,set()
https://openalex.org/W4403042128,2024,set()
https://openalex.org/W4403042656,2024,set()
https://openalex.org/W4403042674,2024,{None}
https://openalex.org/W4403043146,2024,{None}
https://openalex.org/W4403043295,2024,{None}
https://openalex.org/W4403045482,2024,{None}
https://openalex.org/W4403047244,2024,set()
https://openalex.org/W4403050190,2024,set()
https://openalex.org/W4403051278,2024,{None}
https://openalex.org/W4403051646,2024,set()
https://openalex.org/W4403054492,2024,{'Georg-August-Universität Göttingen'}
https://openalex.org/W4403055379,2024,set()
https://openalex.org/W4403055380,2024,set()
https://openalex.org/W4403057096,2024,set()
https://openalex.org/W4403057102,2024,set()
https://openalex.org/W4403057108,2024,set()
https://openalex.org/W4403057279,2024,set()
https://openalex.org/W4403057351,2024,set()
https://openalex.org/W4403057368,2024,{None}
https://openalex.org/W4403057381,2024,set()
https://openalex.org/W4403057384,2024,set()
https://openalex.org/W4403057394,2024,{None}
https://openalex.org/W4403057406,2024,set()
https://openalex.org/W4403057418,2024,set()
https://openalex.org/W4403057471,2024,set()
https://openalex.org/W4403057478,2024,set()
https://openalex.org/W4403057485,2024,set()
https://openalex.org/W4403057495,2024,set()
https://openalex.org/W4403057503,2024,set()
https://openalex.org/W4403057513,2024,set()
https://openalex.org/W4403057519,2024,{None}
https://openalex.org/W4403057530,2024,set()
https://openalex.org/W4403057576,2024,set()
https://openalex.org/W4403057586,2024,set()
https://openalex.org/W4403057587,2024,set()
https://openalex.org/W4403057619,2024,set()
https://openalex.org/W4403057623,2024,set()
https://openalex.org/W4403057629,2024,set()
https://openalex.org/W4403057632,2024,set()
https://openalex.org/W4403057636,2024,{None}
https://openalex.org/W4403057642,2024,set()
https://openalex.org/W4403057651,2024,set()
https://openalex.org/W4403057675,2024,set()
https://openalex.org/W4403057694,2024,set()
https://openalex.org/W4403057704,2024,set()
https://openalex.org/W4403057713,2024,set()
https://openalex.org/W4403057740,2024,set()
https://openalex.org/W4403057771,2024,set()
https://openalex.org/W4403057775,2024,set()
https://openalex.org/W4403057785,2024,set()
https://openalex.org/W4403057832,2024,set()
https://openalex.org/W4403057866,2024,set()
https://openalex.org/W4403057873,2024,set()
https://openalex.org/W4403057874,2024,set()
https://openalex.org/W4403057881,2024,set()
https://openalex.org/W4403057896,2024,set()
https://openalex.org/W4403057897,2024,set()
https://openalex.org/W4403057906,2024,set()
https://openalex.org/W4403057925,2024,set()
https://openalex.org/W4403057944,2024,set()
https://openalex.org/W4403057945,2024,set()
https://openalex.org/W4403057961,2024,set()
https://openalex.org/W4403057980,2024,{None}
https://openalex.org/W4403057990,2024,set()
https://openalex.org/W4403057993,2024,set()
https://openalex.org/W4403058033,2024,set()
https://openalex.org/W4403058056,2024,set()
https://openalex.org/W4403058066,2024,set()
https://openalex.org/W4403058072,2024,set()
https://openalex.org/W4403058083,2024,set()
https://openalex.org/W4403058084,2024,set()
https://openalex.org/W4403058089,2024,{None}
https://openalex.org/W4403058090,2024,set()
https://openalex.org/W4403058091,2024,{None}
https://openalex.org/W4403058092,2024,set()
https://openalex.org/W4403058094,2024,{None}
https://openalex.org/W4403058098,2024,set()
https://openalex.org/W4403058101,2024,set()
https://openalex.org/W4403058196,2024,set()
https://openalex.org/W4403058199,2024,set()
https://openalex.org/W4403058203,2024,set()
https://openalex.org/W4403058210,2024,set()
https://openalex.org/W4403058211,2024,set()
https://openalex.org/W4403058219,2024,set()
https://openalex.org/W4403058220,2024,set()
https://openalex.org/W4403058747,2024,set()
https://openalex.org/W4403059095,2024,set()
https://openalex.org/W4403059240,2024,{'Carl von Ossietzky Universität Oldenburg'}
https://openalex.org/W4403061136,2024,set()
https://openalex.org/W4403062599,2024,set()
https://openalex.org/W4403062904,2024,{None}
https://openalex.org/W4403063190,2024,set()
https://openalex.org/W4403066698,2024,set()
https://openalex.org/W4403066934,2024,set()
https://openalex.org/W4403071113,2024,set()
https://openalex.org/W4403073355,2024,{None}
https://openalex.org/W4403073892,2024,set()
https://openalex.org/W4403079525,2024,"{'Laser Zentrum Hannover e.V. (LZH)', 'Technische Universität Braunschweig'}"
https://openalex.org/W4403079676,2024,set()
https://openalex.org/W4403080878,2024,set()
https://openalex.org/W4403081591,2024,set()
https://openalex.org/W4403082013,2024,set()
https://openalex.org/W4403082579,2024,set()
https://openalex.org/W4403082644,2024,set()
https://openalex.org/W4403082663,2024,set()
https://openalex.org/W4403083251,2024,{'Georg-August-Universität Göttingen'}
https://openalex.org/W4403085706,2024,set()
https://openalex.org/W4403086109,2024,set()
https://openalex.org/W4403087810,2024,{None}
https://openalex.org/W4403091124,2024,set()
https://openalex.org/W4403092699,2024,set()
https://openalex.org/W4403093461,2024,{None}
https://openalex.org/W4403094341,2024,set()
https://openalex.org/W4403094422,2024,set()
https://openalex.org/W4403097339,2024,set()
https://openalex.org/W4403097674,2024,{None}
https://openalex.org/W4403099456,2024,{None}
https://openalex.org/W4403099823,2024,{None}
https://openalex.org/W4403101533,2024,set()
https://openalex.org/W4403102055,2024,set()
https://openalex.org/W4403102990,2024,set()
https://openalex.org/W4403103043,2024,set()
https://openalex.org/W4403104137,2024,{None}
https://openalex.org/W4403104423,2024,{None}
https://openalex.org/W4403104955,2024,{None}
https://openalex.org/W4403105024,2024,{None}
https://openalex.org/W4403108063,2024,set()
https://openalex.org/W4403108334,2024,{None}
https://openalex.org/W4403108850,2024,{None}
https://openalex.org/W4403109644,2024,set()
https://openalex.org/W4403109714,2024,set()
https://openalex.org/W4403111870,2024,{None}
https://openalex.org/W4403113528,2024,set()
https://openalex.org/W4403114157,2024,{None}
https://openalex.org/W4403115192,2024,set()
https://openalex.org/W4403115220,2024,set()
https://openalex.org/W4403115250,2024,set()
https://openalex.org/W4403115768,2024,set()
https://openalex.org/W4403115791,2024,set()
https://openalex.org/W4403116165,2024,set()
https://openalex.org/W4403116464,2024,set()
https://openalex.org/W4403116782,2024,set()
https://openalex.org/W4403117373,2024,set()
https://openalex.org/W4403117473,2024,{None}
https://openalex.org/W4403118278,2024,{'Georg-August-Universität Göttingen'}
https://openalex.org/W4403118308,2024,set()
https://openalex.org/W4403118859,2024,set()
https://openalex.org/W4403119416,2024,{None}
https://openalex.org/W4403122867,2024,set()
https://openalex.org/W4403122989,2024,set()
https://openalex.org/W4403126523,2024,set()
https://openalex.org/W4403126582,2024,set()
https://openalex.org/W4403126637,2024,set()
https://openalex.org/W4403126660,2024,set()
https://openalex.org/W4403126818,2024,set()
https://openalex.org/W4403126910,2024,set()
https://openalex.org/W4403126989,2024,set()
https://openalex.org/W4403126990,2024,set()
https://openalex.org/W4403127683,2024,{'Georg-August-Universität Göttingen'}
https://openalex.org/W4403128020,2024,set()
https://openalex.org/W4403128416,2024,set()
https://openalex.org/W4403129466,2024,set()
https://openalex.org/W4403129862,2024,{None}
https://openalex.org/W4403130913,2024,set()
https://openalex.org/W4403131924,2024,set()
https://openalex.org/W4403132734,2024,set()
https://openalex.org/W4403132892,2024,set()
https://openalex.org/W4403133586,2024,set()
https://openalex.org/W4403134239,2024,set()
https://openalex.org/W4403135799,2024,set()
https://openalex.org/W4403136059,2024,{None}
https://openalex.org/W4403137066,2024,{None}
https://openalex.org/W4403138369,2024,set()
https://openalex.org/W4403140464,2024,{None}
https://openalex.org/W4403140651,2024,set()
https://openalex.org/W4403141717,2024,{None}
https://openalex.org/W4403141720,2024,set()
https://openalex.org/W4403143152,2024,{None}
https://openalex.org/W4403143659,2024,{None}
https://openalex.org/W4403146013,2024,set()
https://openalex.org/W4403146304,2024,set()
https://openalex.org/W4403146373,2024,{None}
https://openalex.org/W4403147595,2024,{None}
https://openalex.org/W4403147955,2024,{None}
https://openalex.org/W4403148228,2024,set()
https://openalex.org/W4403148244,2024,{None}
https://openalex.org/W4403150115,2024,{None}
https://openalex.org/W4403151208,2024,set()
https://openalex.org/W4403151556,2024,set()
https://openalex.org/W4403151588,2024,set()
https://openalex.org/W4403152000,2024,set()
https://openalex.org/W4403154536,2024,{None}
https://openalex.org/W4403155275,2024,set()
https://openalex.org/W4403156123,2024,set()
https://openalex.org/W4403156291,2024,{None}
https://openalex.org/W4403156403,2024,{'Georg-August-Universität Göttingen'}
https://openalex.org/W4403156784,2024,{None}
https://openalex.org/W4403157088,2024,set()
https://openalex.org/W4403157356,2024,set()
https://openalex.org/W4403157369,2024,{'Hochschule Osnabrück'}
https://openalex.org/W4403157602,2024,set()
https://openalex.org/W4403161441,2024,set()
https://openalex.org/W4403163940,2024,set()
https://openalex.org/W4403165147,2024,set()
https://openalex.org/W4403165352,2024,set()
https://openalex.org/W4403165810,2023,{None}
https://openalex.org/W4403169628,2024,{None}
https://openalex.org/W4403170806,2024,set()
https://openalex.org/W4403172242,2024,set()
https://openalex.org/W4403172762,2024,set()
https://openalex.org/W4403172893,2024,set()
https://openalex.org/W4403173956,2024,set()
https://openalex.org/W4403175176,2024,set()
https://openalex.org/W4403176660,2024,set()
https://openalex.org/W4403177221,2024,set()
https://openalex.org/W4403178534,2024,{None}
https://openalex.org/W4403179391,2024,{None}
https://openalex.org/W4403179606,2024,set()
https://openalex.org/W4403180196,2024,"{'Johann Heinrich von Thünen-Institut - Bundesforschungsinstitut für Ländliche Räume, Wald und Fischerei'}"
https://openalex.org/W4403180205,2024,set()
https://openalex.org/W4403180948,2024,{'Georg-August-Universität Göttingen'}
https://openalex.org/W4403182009,2024,set()
https://openalex.org/W4403182645,2024,{None}
https://openalex.org/W4403182710,2024,set()
https://openalex.org/W4403182713,2024,set()
https://openalex.org/W4403182714,2024,{None}
https://openalex.org/W4403182808,2024,set()
https://openalex.org/W4403182857,2024,{None}
https://openalex.org/W4403183119,2024,{None}
https://openalex.org/W4403183187,2024,{None}
https://openalex.org/W4403183302,2024,set()
https://openalex.org/W4403183378,2024,{None}
https://openalex.org/W4403183380,2024,{None}
https://openalex.org/W4403183414,2024,set()
https://openalex.org/W4403183453,2024,{'Universität Osnabrück'}
https://openalex.org/W4403183546,2024,set()
https://openalex.org/W4403186250,2024,set()
https://openalex.org/W4403186264,2024,set()
https://openalex.org/W4403186442,2024,set()
https://openalex.org/W4403186987,2024,set()
https://openalex.org/W4403187027,2024,set()
https://openalex.org/W4403187036,2024,set()
https://openalex.org/W4403187205,2024,set()
https://openalex.org/W4403189056,2024,{'Gottfried Wilhelm Leibniz Universität Hannover'}
https://openalex.org/W4403189077,2024,set()
https://openalex.org/W4403189533,2024,set()
https://openalex.org/W4403190476,2024,set()
https://openalex.org/W4403190992,2024,{None}
https://openalex.org/W4403191258,2024,{None}
https://openalex.org/W4403191322,2024,{None}
https://openalex.org/W4403191775,2024,set()
https://openalex.org/W4403191812,2024,set()
https://openalex.org/W4403193295,2024,set()
https://openalex.org/W4403193410,2024,set()
https://openalex.org/W4403193625,2024,set()
https://openalex.org/W4403194660,2024,set()
https://openalex.org/W4403195865,2024,set()
https://openalex.org/W4403196520,2024,set()
https://openalex.org/W4403196736,2024,set()
https://openalex.org/W4403198090,2024,set()
https://openalex.org/W4403202155,2024,set()
https://openalex.org/W4403203339,2024,set()
https://openalex.org/W4403204279,2024,set()
https://openalex.org/W4403204599,2024,set()
https://openalex.org/W4403204908,2024,set()
https://openalex.org/W4403205285,2024,set()
https://openalex.org/W4403208405,2024,set()
https://openalex.org/W4403209118,2024,{None}
https://openalex.org/W4403210479,2024,{None}
https://openalex.org/W4403210817,2024,"{'Laser Zentrum Hannover e.V. (LZH)', 'Technische Universität Braunschweig'}"
https://openalex.org/W4403211135,2024,set()
https://openalex.org/W4403211560,2024,set()
https://openalex.org/W4403211895,2024,{None}
https://openalex.org/W4403212041,2024,set()
https://openalex.org/W4403214450,2024,set()
https://openalex.org/W4403214690,2024,set()
https://openalex.org/W4403214950,2024,set()
https://openalex.org/W4403214982,2024,set()
https://openalex.org/W4403215118,2024,{None}
https://openalex.org/W4403215516,2024,set()
https://openalex.org/W4403217182,2024,set()
https://openalex.org/W4403217358,2024,{'Deutsches Primatenzentrum GmbH - Leibniz-Institut für Primatenforschung (DPZ)'}
https://openalex.org/W4403218611,2024,set()
https://openalex.org/W4403219470,2024,set()
https://openalex.org/W4403220171,2024,set()
https://openalex.org/W4403220244,2024,set()
https://openalex.org/W4403220372,2024,set()
https://openalex.org/W4403220378,2024,set()
https://openalex.org/W4403222151,2024,set()
https://openalex.org/W4403222161,2024,set()
https://openalex.org/W4403222185,2024,set()
https://openalex.org/W4403222248,2024,{None}
https://openalex.org/W4403223415,2024,set()
https://openalex.org/W4403223615,2024,set()
https://openalex.org/W4403224873,2024,{None}
https://openalex.org/W4403228420,2024,set()
https://openalex.org/W4403228800,2024,set()
https://openalex.org/W4403230291,2024,set()
https://openalex.org/W4403231634,2024,{None}
https://openalex.org/W4403232904,2024,set()
https://openalex.org/W4403238127,2024,set()
https://openalex.org/W4403240112,2024,set()
https://openalex.org/W4403241016,2024,set()
https://openalex.org/W4403242336,2024,set()
https://openalex.org/W4403242423,2024,{None}
https://openalex.org/W4403243191,2024,set()
https://openalex.org/W4403244985,2024,{None}
https://openalex.org/W4403245244,2024,set()
https://openalex.org/W4403245752,2024,set()
https://openalex.org/W4403246598,2021,{None}
https://openalex.org/W4403246732,2024,set()
https://openalex.org/W4403247040,2024,set()
https://openalex.org/W4403247148,2024,{'Gottfried Wilhelm Leibniz Universität Hannover'}
https://openalex.org/W4403247935,2024,set()
https://openalex.org/W4403249058,2024,set()
https://openalex.org/W4403249282,2024,{None}
https://openalex.org/W4403249709,2024,{None}
https://openalex.org/W4403249830,2024,{None}
https://openalex.org/W4403249964,2024,{None}
https://openalex.org/W4403250043,2024,{None}
https://openalex.org/W4403250114,2024,{None}
https://openalex.org/W4403250157,2024,{None}
https://openalex.org/W4403250186,2024,set()
https://openalex.org/W4403250761,2024,{None}
https://openalex.org/W4403250859,2024,{None}
https://openalex.org/W4403250897,2024,{None}
https://openalex.org/W4403253042,2024,{None}
https://openalex.org/W4403253139,2024,{'Gesellschaft für wissenschaftliche Datenverarbeitung mbH Göttingen (GWDG)'}
https://openalex.org/W4403254942,2024,{None}
https://openalex.org/W4403255724,2024,set()
https://openalex.org/W4403256314,2024,set()
https://openalex.org/W4403257118,2024,{None}
https://openalex.org/W4403257750,2024,set()
https://openalex.org/W4403258261,2024,{None}
https://openalex.org/W4403258661,2024,{None}
https://openalex.org/W4403258925,2024,{None}
https://openalex.org/W4403258975,2024,set()
https://openalex.org/W4403259580,2024,{None}
https://openalex.org/W4403262114,2024,{None}
https://openalex.org/W4403262644,2024,{None}
https://openalex.org/W4403266375,2024,set()
https://openalex.org/W4403266377,2024,set()
https://openalex.org/W4403266396,2024,set()
https://openalex.org/W4403268036,2024,set()
https://openalex.org/W4403269394,2024,set()
https://openalex.org/W4403272020,2024,set()
https://openalex.org/W4403272290,2024,set()
https://openalex.org/W4403273556,2024,set()
https://openalex.org/W4403274590,2024,{None}
https://openalex.org/W4403274611,2024,set()
https://openalex.org/W4403276945,2024,set()
https://openalex.org/W4403277293,2024,"{'Technische Universität Braunschweig', 'Physikalisch-Technische Bundesanstalt (PTB)'}"
https://openalex.org/W4403278028,2024,set()
https://openalex.org/W4403278112,2024,{None}
https://openalex.org/W4403278201,2024,set()
https://openalex.org/W4403278328,2024,set()
https://openalex.org/W4403278415,2024,set()
https://openalex.org/W4403278480,2024,set()
https://openalex.org/W4403279078,2024,set()
https://openalex.org/W4403279643,2024,{None}
https://openalex.org/W4403280315,2024,set()
https://openalex.org/W4403280329,2024,set()
https://openalex.org/W4403281500,2024,set()
https://openalex.org/W4403282541,2024,set()
https://openalex.org/W4403283487,2024,set()
https://openalex.org/W4403283622,2024,{None}
https://openalex.org/W4403283711,2024,{None}
https://openalex.org/W4403284063,2024,set()
https://openalex.org/W4403285442,2024,set()
https://openalex.org/W4403285594,2024,set()
https://openalex.org/W4403285677,2024,{None}
https://openalex.org/W4403286299,2024,set()
https://openalex.org/W4403287043,2024,set()
https://openalex.org/W4403287524,2024,set()
https://openalex.org/W4403288055,2024,set()
https://openalex.org/W4403288624,2024,set()
https://openalex.org/W4403294102,2024,set()
https://openalex.org/W4403294490,2024,{'Georg-August-Universität Göttingen'}
https://openalex.org/W4403295070,2024,set()
https://openalex.org/W4403295082,2024,set()
https://openalex.org/W4403295121,2024,set()
https://openalex.org/W4403295122,2024,set()
https://openalex.org/W4403295297,2024,set()
https://openalex.org/W4403295459,2024,{None}
https://openalex.org/W4403295988,2024,set()
https://openalex.org/W4403296032,2024,set()
https://openalex.org/W4403297157,2024,set()
https://openalex.org/W4403297675,2024,{'Gesellschaft für wissenschaftliche Datenverarbeitung mbH Göttingen (GWDG)'}
https://openalex.org/W4403297683,2024,set()
https://openalex.org/W4403297994,2024,set()
https://openalex.org/W4403298702,2024,{None}
https://openalex.org/W4403298730,2024,{None}
https://openalex.org/W4403298740,2024,{None}
https://openalex.org/W4403298762,2024,set()
https://openalex.org/W4403299106,2024,{None}
https://openalex.org/W4403299178,2024,{None}
https://openalex.org/W4403299328,2024,{None}
https://openalex.org/W4403299362,2024,set()
https://openalex.org/W4403299448,2024,{None}
https://openalex.org/W4403299466,2024,set()
https://openalex.org/W4403299471,2024,{None}
https://openalex.org/W4403299618,2024,set()
https://openalex.org/W4403299921,2024,{None}
https://openalex.org/W4403300081,2024,set()
https://openalex.org/W4403300546,2024,set()
https://openalex.org/W4403301479,2024,set()
https://openalex.org/W4403301593,2024,{None}
https://openalex.org/W4403301858,2024,{'Carl von Ossietzky Universität Oldenburg'}
https://openalex.org/W4403302525,2024,set()
https://openalex.org/W4403303551,2024,{'Leuphana Universität Lüneburg'}
https://openalex.org/W4403304587,2024,set()
https://openalex.org/W4403305635,2024,set()
https://openalex.org/W4403305787,2024,{None}
https://openalex.org/W4403306564,2024,set()
https://openalex.org/W4403306860,2024,set()
https://openalex.org/W4403307254,2024,set()
https://openalex.org/W4403310321,2024,set()
https://openalex.org/W4403311940,2024,{None}
https://openalex.org/W4403312140,2024,set()
https://openalex.org/W4403313215,2024,set()
https://openalex.org/W4403315422,2024,set()
https://openalex.org/W4403315968,2024,set()
https://openalex.org/W4403316493,2024,{'Laser Zentrum Hannover e.V. (LZH)'}
https://openalex.org/W4403317511,2024,set()
https://openalex.org/W4403318577,2024,set()
https://openalex.org/W4403319006,2024,set()
https://openalex.org/W4403319301,2024,set()
https://openalex.org/W4403319354,2024,set()
https://openalex.org/W4403319601,2024,set()
https://openalex.org/W4403319641,2024,{None}
https://openalex.org/W4403320872,2024,set()
https://openalex.org/W4403321381,2024,set()
https://openalex.org/W4403321401,2024,{None}
https://openalex.org/W4403322972,2024,{None}
https://openalex.org/W4403324596,2024,set()
https://openalex.org/W4403325358,2024,set()
https://openalex.org/W4403325497,2024,{None}
https://openalex.org/W4403326428,2024,set()
https://openalex.org/W4403327988,2024,set()
https://openalex.org/W4403328040,2024,set()
https://openalex.org/W4403328129,2024,set()
https://openalex.org/W4403328211,2024,set()
https://openalex.org/W4403328215,2024,set()
https://openalex.org/W4403328277,2024,set()
https://openalex.org/W4403328298,2024,set()
https://openalex.org/W4403328318,2024,set()
https://openalex.org/W4403328327,2024,set()
https://openalex.org/W4403328359,2024,set()
https://openalex.org/W4403328417,2024,set()
https://openalex.org/W4403328459,2024,set()
https://openalex.org/W4403328462,2024,set()
https://openalex.org/W4403328470,2024,set()
https://openalex.org/W4403328484,2024,set()
https://openalex.org/W4403328501,2024,set()
https://openalex.org/W4403328580,2024,set()
https://openalex.org/W4403328634,2024,set()
https://openalex.org/W4403328643,2024,{None}
https://openalex.org/W4403328656,2024,set()
https://openalex.org/W4403328751,2024,set()
https://openalex.org/W4403328850,2024,set()
https://openalex.org/W4403329129,2024,set()
https://openalex.org/W4403329146,2024,set()
https://openalex.org/W4403329152,2024,set()
https://openalex.org/W4403329155,2024,set()
https://openalex.org/W4403331234,2024,{None}
https://openalex.org/W4403332154,2024,{None}
https://openalex.org/W4403333486,2024,{'Universität Osnabrück'}
https://openalex.org/W4403333498,2024,set()
https://openalex.org/W4403333564,2024,set()
https://openalex.org/W4403333615,2024,set()
https://openalex.org/W4403333623,2024,set()
https://openalex.org/W4403335280,2024,set()
https://openalex.org/W4403335367,2024,set()
https://openalex.org/W4403335697,2024,set()
https://openalex.org/W4403336140,2024,set()
https://openalex.org/W4403336249,2024,set()
https://openalex.org/W4403337062,2024,set()
https://openalex.org/W4403337251,2024,set()
https://openalex.org/W4403338647,2024,set()
https://openalex.org/W4403339905,2024,set()
https://openalex.org/W4403341586,2024,set()
https://openalex.org/W4403342711,2024,set()
https://openalex.org/W4403342856,2024,set()
https://openalex.org/W4403343891,2024,set()
https://openalex.org/W4403345103,2024,set()
https://openalex.org/W4403347715,2024,{None}
https://openalex.org/W4403348155,2024,{None}
https://openalex.org/W4403348647,2024,{None}
https://openalex.org/W4403349500,2024,{None}
https://openalex.org/W4403349600,2024,{None}
https://openalex.org/W4403349764,2024,{None}
https://openalex.org/W4403350709,2024,set()
https://openalex.org/W4403351371,2024,set()
https://openalex.org/W4403351863,2024,{None}
https://openalex.org/W4403351899,2024,{None}
https://openalex.org/W4403352572,2024,set()
https://openalex.org/W4403353940,2024,set()
https://openalex.org/W4403359502,2024,set()
https://openalex.org/W4403360031,2024,set()
https://openalex.org/W4403360288,2024,set()
https://openalex.org/W4403360575,2024,set()
https://openalex.org/W4403360617,2024,set()
https://openalex.org/W4403362628,2024,set()
https://openalex.org/W4403364320,2024,{None}
https://openalex.org/W4403365143,2024,set()
https://openalex.org/W4403365865,2024,{None}
https://openalex.org/W4403370541,2024,set()
https://openalex.org/W4403371470,2024,set()
https://openalex.org/W4403372066,2024,set()
https://openalex.org/W4403372082,2024,set()
https://openalex.org/W4403375562,2024,set()
https://openalex.org/W4403375781,2024,set()
https://openalex.org/W4403377813,2024,set()
https://openalex.org/W4403378155,2024,set()
https://openalex.org/W4403378241,2024,{'Georg-August-Universität Göttingen'}
https://openalex.org/W4403378850,2024,set()
https://openalex.org/W4403379202,2024,set()
https://openalex.org/W4403379438,2024,set()
https://openalex.org/W4403380769,2024,{None}
https://openalex.org/W4403382118,2024,set()
https://openalex.org/W4403382347,2024,set()
https://openalex.org/W4403382614,2024,set()
https://openalex.org/W4403384574,2024,set()
https://openalex.org/W4403384910,2024,set()
https://openalex.org/W4403387417,2024,{None}
https://openalex.org/W4403387671,2024,{None}
https://openalex.org/W4403388501,2024,set()
https://openalex.org/W4403390248,2024,set()
https://openalex.org/W4403390323,2024,set()
https://openalex.org/W4403391192,2024,set()
https://openalex.org/W4403391589,2024,{None}
https://openalex.org/W4403391727,2024,{None}
https://openalex.org/W4403393614,2024,{'Georg-August-Universität Göttingen'}
https://openalex.org/W4403394658,2024,set()
https://openalex.org/W4403397017,2024,set()
https://openalex.org/W4403397304,2024,set()
https://openalex.org/W4403398526,2024,set()
https://openalex.org/W4403398586,2024,set()
https://openalex.org/W4403398811,2024,set()
https://openalex.org/W4403398927,2024,set()
https://openalex.org/W4403401489,2024,set()
https://openalex.org/W4403401537,2024,{None}
https://openalex.org/W4403401746,2024,set()
https://openalex.org/W4403401791,2024,set()
https://openalex.org/W4403401913,2024,set()
https://openalex.org/W4403402048,2024,set()
https://openalex.org/W4403402367,2024,set()
https://openalex.org/W4403402678,2024,{None}
https://openalex.org/W4403402992,2024,set()
https://openalex.org/W4403404529,2024,set()
https://openalex.org/W4403404613,2024,"{'Laser Zentrum Hannover e.V. (LZH)', 'Gottfried Wilhelm Leibniz Universität Hannover', 'Technische Universität Braunschweig'}"
https://openalex.org/W4403404781,2024,set()
https://openalex.org/W4403405039,2024,set()
https://openalex.org/W4403405796,2024,{None}
https://openalex.org/W4403406238,2024,set()
https://openalex.org/W4403406335,2024,{None}
https://openalex.org/W4403407825,2024,set()
https://openalex.org/W4403410238,2024,{None}
https://openalex.org/W4403413117,2024,set()
https://openalex.org/W4403420520,2024,set()
https://openalex.org/W4403421578,2024,{None}
https://openalex.org/W4403421588,2024,{'Georg-August-Universität Göttingen'}
https://openalex.org/W4403422347,2024,{None}
https://openalex.org/W4403422809,2024,set()
https://openalex.org/W4403423327,2024,set()
https://openalex.org/W4403424115,2024,{None}
https://openalex.org/W4403424154,2024,{None}
https://openalex.org/W4403424220,2024,{None}
https://openalex.org/W4403424310,2024,{None}
https://openalex.org/W4403424415,2024,{None}
https://openalex.org/W4403424422,2024,{None}
https://openalex.org/W4403424852,2024,{None}
https://openalex.org/W4403424866,2024,set()
https://openalex.org/W4403425333,2024,set()
https://openalex.org/W4403426535,2024,set()
https://openalex.org/W4403428016,2024,set()
https://openalex.org/W4403428119,2024,set()
https://openalex.org/W4403430215,2024,set()
https://openalex.org/W4403430436,2024,set()
https://openalex.org/W4403430986,2024,set()
https://openalex.org/W4403431665,2024,{None}
https://openalex.org/W4403431824,2024,set()
https://openalex.org/W4403432458,2024,set()
https://openalex.org/W4403433600,2024,set()
https://openalex.org/W4403434540,2024,set()
https://openalex.org/W4403434886,2024,set()
https://openalex.org/W4403435829,2024,set()
https://openalex.org/W4403435917,2024,set()
https://openalex.org/W4403435993,2024,set()
https://openalex.org/W4403436520,2024,{'Georg-August-Universität Göttingen'}
https://openalex.org/W4403437764,2024,set()
https://openalex.org/W4403438509,2024,{None}
https://openalex.org/W4403439571,2024,set()
https://openalex.org/W4403440493,2024,set()
https://openalex.org/W4403440508,2024,{'Physikalisch-Technische Bundesanstalt (PTB)'}
https://openalex.org/W4403440840,2024,set()
https://openalex.org/W4403441527,2024,{None}
https://openalex.org/W4403442543,2024,set()
https://openalex.org/W4403443291,2022,set()
https://openalex.org/W4403445654,2023,set()
https://openalex.org/W4403446417,2024,set()
https://openalex.org/W4403446820,2024,set()
https://openalex.org/W4403446874,2024,set()
https://openalex.org/W4403446876,2024,set()
https://openalex.org/W4403446964,2024,{None}
https://openalex.org/W4403447096,2024,set()
https://openalex.org/W4403447104,2024,set()
https://openalex.org/W4403447855,2024,set()
https://openalex.org/W4403447900,2024,set()
https://openalex.org/W4403448378,2024,set()
https://openalex.org/W4403448483,2024,set()
https://openalex.org/W4403450153,2024,{None}
https://openalex.org/W4403450954,2024,set()
https://openalex.org/W4403451004,2024,set()
https://openalex.org/W4403451367,2024,set()
https://openalex.org/W4403452846,2024,set()
https://openalex.org/W4403453370,2024,set()
https://openalex.org/W4403455151,2024,set()
https://openalex.org/W4403455787,2024,set()
https://openalex.org/W4403456597,2024,set()
https://openalex.org/W4403456601,2024,set()
https://openalex.org/W4403456814,2024,set()
https://openalex.org/W4403457249,2024,{'Deutsches Primatenzentrum GmbH - Leibniz-Institut für Primatenforschung (DPZ)'}
https://openalex.org/W4403457461,2024,set()
https://openalex.org/W4403457755,2024,set()
https://openalex.org/W4403458477,2024,{None}
https://openalex.org/W4403458549,2024,set()
https://openalex.org/W4403458562,2024,set()
https://openalex.org/W4403458574,2024,set()
https://openalex.org/W4403458592,2024,set()
https://openalex.org/W4403458785,2024,set()
https://openalex.org/W4403458851,2024,set()
https://openalex.org/W4403462612,2024,set()
https://openalex.org/W4403463037,2024,{None}
https://openalex.org/W4403463640,2024,{None}
https://openalex.org/W4403464162,2024,{None}
https://openalex.org/W4403464259,2024,{None}
https://openalex.org/W4403465307,2024,set()
https://openalex.org/W4403465370,2024,set()
https://openalex.org/W4403465594,2024,set()
https://openalex.org/W4403466580,2024,set()
https://openalex.org/W4403466881,2024,set()
https://openalex.org/W4403466985,2024,set()
https://openalex.org/W4403468272,2024,set()
https://openalex.org/W4403468745,2024,{None}
https://openalex.org/W4403468998,2024,{None}
https://openalex.org/W4403470861,2024,{None}
https://openalex.org/W4403471017,2024,set()
https://openalex.org/W4403471193,2024,set()
https://openalex.org/W4403471538,2024,{'Medizinische Hochschule Hannover (MHH)'}
